idx,transaction_id,user_id,transaction_date,product_category,product_name,merchant_name,product_amount,transaction_fee,cashback,loyalty_points,payment_method,transaction_status,merchant_id,device_type,location
4674,697815f3-4806-447d-bf7d-82f819d60fee,USER_03434,7/27/2024 17:16,Grocery Shopping,Dairy Milk Chocolate,Grofers,3331.39,19.76,83.7,250,Bank Transfer,Successful,MERCH_0362,iOS,Urban
4675,e7617e77-ae5f-4d05-8437-a4427ef5b98b,USER_05777,7/27/2024 23:11,Water Bill,Industrial Use,Hyderabad Water Board,7454.54,4.04,92.68,288,Unified Payments Interface,Successful,MERCH_0730,Android,Urban
4676,2946ed27-96d8-45bc-9e30-03072c75a487,USER_03914,7/28/2024 4:07,Online Shopping,Laptop Backpack,Flipkart,7798.62,5.02,25.09,758,Bank Transfer,Successful,MERCH_0073,Android,Urban
4677,e8c7c971-3050-455c-b52b-9857986c05e0,USER_02019,7/28/2024 6:03,Gaming Credits,Legendary Weapon,Call of Duty Mobile,5540.44,26.03,45.48,24,Bank Transfer,Successful,MERCH_0169,Android,Urban
4678,58030b9b-9dfe-4d02-b090-9a4cc020b81b,USER_04678,7/28/2024 6:46,Water Bill,Tanker Supply,Mumbai Water,6056.3,3.1,52.68,619,Bank Transfer,Successful,MERCH_0867,iOS,Urban
4679,a178a1aa-9601-4eeb-872a-91a3ac8d2554,USER_06720,7/28/2024 7:24,Rent Payment,2BHK Flat Deposit,NoBroker,4755.53,26.71,63.57,950,Debit Card,Successful,MERCH_0973,Android,Urban
4680,9fe76169-4272-4a1e-ab36-9e50f3859adb,USER_03318,7/28/2024 7:29,Electricity Bill,Agricultural Bill,Reliance Energy,7691.99,5.2,88.53,210,Bank Transfer,Successful,MERCH_0828,iOS,Suburban
4681,e2b5d1b5-ccdc-4a8e-86ae-37da37cee840,USER_05803,7/28/2024 9:03,Insurance Premium,Home Insurance,Max Life,7980.16,48.82,70.15,823,Wallet Balance,Successful,MERCH_0959,Android,Urban
4682,e00153d3-b467-4a4e-9002-f145a0f41fa6,USER_09752,7/28/2024 10:40,Rent Payment,Commercial Space Rent,Housing.com,5262.91,21.94,39.91,574,Wallet Balance,Successful,MERCH_0477,Web,Urban
4683,dd70bbe2-48a7-45a4-adfe-e2e1cb208b35,USER_01603,7/28/2024 12:03,Online Shopping,Steel Toe Shoes,Nykaa,9851.1,29.25,31.5,750,Wallet Balance,Successful,MERCH_0394,Android,Urban
4684,6a687905-bc6d-4a2b-bd4a-2878a80d69eb,USER_05280,7/28/2024 12:19,Streaming Service,Student Offer,ZEE5,5023.14,27.57,69,874,Bank Transfer,Successful,MERCH_0742,iOS,Urban
4685,e73136ab-8009-4573-8d5b-90bec34e14fc,USER_07177,7/28/2024 13:27,Grocery Shopping,Dairy Milk Chocolate,Amazon Pantry,4811.07,24.01,66.4,656,Unified Payments Interface,Successful,MERCH_0126,Android,Urban
4686,fbe21ad0-ca75-40f0-91f5-d1972e9e4124,USER_00669,7/28/2024 13:41,Rent Payment,Dormitory Bed,Airbnb,853.88,0.13,55.14,339,Debit Card,Successful,MERCH_0447,Android,Suburban
4687,a71a14ce-c444-432a-be84-212726840e2e,USER_02299,7/28/2024 13:53,Water Bill,Commercial Property,Mumbai Water,5403.44,26.41,98.93,789,Unified Payments Interface,Successful,MERCH_0351,Android,Urban
4688,13c07377-2d5a-4e66-8383-e3aff884a682,USER_06105,7/28/2024 17:48,Insurance Premium,Travel Insurance,Max Life,37.92,4.03,1.06,285,Credit Card,Successful,MERCH_0893,Android,Urban
4689,c41b4507-51c0-4eb2-9a62-ea3a60e91977,USER_05960,7/28/2024 20:46,Bus Ticket,Non-AC Seater,Goibibo,6874.87,45.79,64.59,682,Credit Card,Successful,MERCH_0146,Android,Urban
4690,747b0d1a-743d-4853-9da2-d6a053121ea1,USER_02964,7/29/2024 1:54,Water Bill,Tanker Supply,Hyderabad Water Board,3012.63,19.86,98.22,660,Debit Card,Successful,MERCH_0113,iOS,Urban
4691,f6dc24dc-a892-4096-8872-af592f8199fe,USER_07715,7/29/2024 3:51,Hotel Booking,Dormitory Bed,Treebo,4082.63,33.4,15.56,526,Credit Card,Successful,MERCH_0698,iOS,Suburban
4692,39dff0fb-1a65-4165-8da4-18b315415ee4,USER_07310,7/29/2024 4:58,Water Bill,Residential Connection,Mumbai Water,3193.36,5.51,16.56,142,Bank Transfer,Successful,MERCH_0282,iOS,Urban
4693,809d9422-8d72-445c-bb8e-9f18d72221a6,USER_08307,7/29/2024 5:09,Mobile Recharge,Data Pack 50GB,Airtel,4978.16,22.31,53.99,755,Bank Transfer,Successful,MERCH_0599,iOS,Urban
4694,ae26e175-0c54-48eb-ba34-e02dc8ec6f94,USER_01404,7/29/2024 7:08,Taxi Fare,City Ride,Jugnoo,9533.69,40.91,53.77,277,Wallet Balance,Successful,MERCH_0567,iOS,Suburban
4695,008f7498-e054-468c-8475-57aa03486532,USER_06985,7/29/2024 7:22,Loan Repayment,Car Loan Installment,Bajaj Finserv,2776.87,39.88,55.92,973,Debit Card,Successful,MERCH_0442,iOS,Suburban
4696,8a356d82-14ae-45b7-bd7e-fbf4dd8f0921,USER_04588,7/29/2024 9:36,Taxi Fare,Airport Transfer,Meru,5751.3,27.04,19.88,379,Wallet Balance,Successful,MERCH_0930,Android,Urban
4697,60b3a6b7-0ee7-42cf-aaad-6f6dc126ab54,USER_07369,7/29/2024 16:09,Taxi Fare,Rental Package,Jugnoo,8831.83,28.62,86.15,950,Wallet Balance,Successful,MERCH_0487,Android,Rural
4698,20ae5edf-f6a3-4f41-8799-333c5628f1bd,USER_09017,7/29/2024 16:25,Loan Repayment,Home Loan EMI,Bajaj Finserv,1342.09,29.05,8.65,954,Bank Transfer,Successful,MERCH_0569,iOS,Suburban
4699,16f1d89e-ab9b-4221-8fa9-508243540e87,USER_07704,7/29/2024 16:43,Food Delivery,Masala Dosa,Foodpanda,4694.67,2.83,49.62,617,Debit Card,Successful,MERCH_0658,Android,Urban
4700,2d377104-5dbc-4a22-8c28-9977483f8935,USER_01422,7/29/2024 16:56,Movie Ticket,Avengers: Endgame,SPI Cinemas,2384.2,35.45,7.88,250,Bank Transfer,Successful,MERCH_0718,Web,Urban
4701,98adb0ae-4fd0-4c47-af6d-5a3c7479e05f,USER_02781,7/29/2024 17:01,Streaming Service,Student Offer,ZEE5,9805.53,45.21,72.15,51,Wallet Balance,Successful,MERCH_0355,iOS,Urban
4702,e38af66c-bba2-44bc-b626-1b35751155ae,USER_06027,7/29/2024 17:29,Gift Card,Rs. 250 Coffee Shop Card,Pantaloons,1063.44,39.43,17.21,401,Debit Card,Successful,MERCH_0528,iOS,Urban
4703,a157488a-aa0f-49b2-8435-af5d45ddecad,USER_01305,7/29/2024 21:24,Taxi Fare,City Ride,Rapido,5297.55,24.12,90.99,339,Bank Transfer,Successful,MERCH_0201,Android,Urban
4704,f6796018-1f00-4f33-9ad0-abe05786db55,USER_06660,7/30/2024 0:21,Gaming Credits,Legendary Weapon,Roblox,5540.44,26.03,53.89,728,Credit Card,Successful,MERCH_0472,Android,Urban
4705,4daa808f-135b-4d6a-bbe7-f684cdb1250f,USER_07220,7/30/2024 0:40,Mobile Recharge,Prepaid Plan 399,BSNL,3065.26,25.61,2.74,107,Credit Card,Successful,MERCH_0185,Android,Urban
4706,bd651074-6280-438d-91b6-a6a1d344b347,USER_02272,7/30/2024 1:26,Gaming Credits,1000 Game Coins,Roblox,9265.55,9.06,94.07,339,Credit Card,Successful,MERCH_0965,iOS,Urban
4707,fb531070-51d1-4efb-a834-aa2235f39639,USER_09169,7/30/2024 2:18,Rent Payment,Commercial Space Rent,NoBroker,2383.67,4.03,73.89,120,Debit Card,Successful,MERCH_0446,iOS,Urban
4708,36df8214-bd0b-4e5a-8811-024ab7670904,USER_00059,7/30/2024 2:28,Education Fee,Data Science Bootcamp,Udemy,7955.3,44.14,58.92,769,Wallet Balance,Successful,MERCH_0045,Android,Urban
4709,52fd2ed6-bc10-4ef7-90ee-3e902b6146fe,USER_09751,7/30/2024 3:02,Movie Ticket,Baahubali 2,INOX,8479.45,26.36,84.18,296,Unified Payments Interface,Successful,MERCH_0220,Web,Urban
4710,270daf0a-8051-4c9b-8391-130eb2072ea8,USER_04788,7/30/2024 3:12,Gas Bill,Auto LPG,Gujarat Gas,8457.97,41.93,32.02,8,Wallet Balance,Successful,MERCH_0238,Android,Suburban
4711,dbf8a78a-9f24-433c-b917-216835e77971,USER_09845,7/30/2024 4:10,Loan Repayment,Car Loan Installment,ICICI Bank,5844.88,48.1,80.5,141,Debit Card,Successful,MERCH_0720,Android,Urban
4712,d081075a-7ada-47e5-a2d9-1e652a151d8f,USER_09681,7/30/2024 4:13,Movie Ticket,Baahubali 2,Carnival Cinemas,7888.29,13.97,50.68,71,Unified Payments Interface,Successful,MERCH_0675,Android,Urban
4713,da115f81-754a-450f-b3e2-7da040157e03,USER_09479,7/30/2024 6:41,Grocery Shopping,Mixed Fruit Jam,Nature's Basket,4453.59,49.48,81.64,628,Unified Payments Interface,Successful,MERCH_0594,iOS,Suburban
4714,174b3750-b55f-4300-b74f-e86af83f2b1b,USER_06360,7/30/2024 8:13,Internet Bill,Broadband 50Mbps Plan,Jio Fiber,5903.88,23.26,7.03,356,Bank Transfer,Successful,MERCH_0062,iOS,Suburban
4715,d3359a12-7aea-495e-aed8-be07989ba5db,USER_07424,7/30/2024 11:20,Hotel Booking,Villa,Treebo,9031.5,6.76,1.75,687,Credit Card,Successful,MERCH_0261,Android,Urban
4716,f1aa3905-c63b-4a28-a2a2-dd77908a475a,USER_06346,7/30/2024 12:00,Streaming Service,Basic Plan,Hotstar,22.56,35.54,12.62,650,Debit Card,Failed,MERCH_0979,Android,Suburban
4717,7ca66e4d-e692-4494-9da6-c10b6fd56ca9,USER_01254,7/30/2024 12:45,Mobile Recharge,Prepaid Plan 399,Jio,6413.07,46.4,55.78,330,Bank Transfer,Successful,MERCH_0643,iOS,Urban
4718,508f3119-2af2-48b1-9b80-853e14ed4c05,USER_09583,7/30/2024 19:36,Gift Card,Rs. 2000 Gift Voucher,Shoppers Stop,8028.69,39.66,78.25,133,Debit Card,Successful,MERCH_0594,Android,Suburban
4719,3ce2b783-22a2-4ff2-85ac-428e096e8b13,USER_08728,7/30/2024 22:09,Loan Repayment,Personal Loan Payment,Axis Bank,5323.39,26.71,99.54,420,Unified Payments Interface,Successful,MERCH_0688,Android,Urban
4720,f380b1fe-1f58-4b2c-b495-ac7932e08e2c,USER_04330,7/30/2024 22:22,Flight Booking,Bangalore to Kolkata,EaseMyTrip,3809.08,44.34,64.78,262,Wallet Balance,Successful,MERCH_0134,iOS,Urban
4721,29e7834b-673a-483f-b5c7-19c3ac97be63,USER_06452,7/30/2024 22:22,Mobile Recharge,Data Pack 50GB,Vodafone,5382.9,45,52.5,510,Wallet Balance,Successful,MERCH_0537,Android,Suburban
4722,ac97e2fb-1445-42e1-8c8a-bfb6cae44ffd,USER_08236,7/30/2024 23:43,Internet Bill,4G Unlimited Plan,Airtel Broadband,9498.1,9.47,41.59,937,Credit Card,Successful,MERCH_0009,Android,Suburban
4723,5369e21d-ece3-408b-9fa5-947c7ec90335,USER_03313,7/31/2024 1:16,Bus Ticket,Volvo Multi-Axle,AbhiBus,2451.21,7.05,37.88,257,Wallet Balance,Successful,MERCH_0466,Android,Suburban
4724,ed9d55f9-29b8-47cd-acfb-cd49b663c005,USER_08127,7/31/2024 1:32,Electricity Bill,Agricultural Bill,CESC,8322.05,39.29,89.32,992,Unified Payments Interface,Successful,MERCH_0440,Android,Urban
4725,8b134a6b-b5b2-4fb7-9eaf-5d81cd59564c,USER_07739,7/31/2024 3:37,Food Delivery,Butter Chicken,Swiggy,1557.43,17.67,85.02,599,Bank Transfer,Successful,MERCH_0222,iOS,Urban
4726,2784f3bf-3718-495d-aa7e-88869a477a73,USER_03899,7/31/2024 4:29,Hotel Booking,Service Apartment,Treebo,9968.29,4.84,30.24,189,Wallet Balance,Successful,MERCH_0641,Android,Urban
4727,a714927d-24cd-48fe-80e2-3aab875a2cb9,USER_08302,7/31/2024 6:11,Mobile Recharge,Postpaid Plan 599,Vodafone,7101.73,11.45,31.4,80,Unified Payments Interface,Successful,MERCH_0107,iOS,Rural
4728,073a2529-902a-4fc5-80fa-d73a5cfe4666,USER_09968,7/31/2024 7:53,Gas Bill,Domestic LPG Cylinder,Adani Gas,8887.8,26.18,7.52,527,Debit Card,Successful,MERCH_0834,Android,Urban
4729,2d4e3727-dd65-4597-b8f5-dfd275c907f9,USER_05025,7/31/2024 8:45,Gas Bill,Piped Natural Gas,Adani Gas,5412.59,26.15,18.4,417,Bank Transfer,Successful,MERCH_0387,iOS,Urban
4730,2735a0c8-08c4-4824-a739-520f73041ee1,USER_06091,7/31/2024 9:35,Online Shopping,Wireless Earbuds,Snapdeal,4171.18,24.33,52.49,110,Debit Card,Successful,MERCH_0555,Android,Suburban
4731,e1a3d2b9-3c19-42e8-9041-e4ab55d145e9,USER_01687,7/31/2024 10:36,Online Shopping,Laptop Backpack,Flipkart,7848.39,27.84,18.82,995,Bank Transfer,Successful,MERCH_0760,Android,Urban
4732,445bc7fa-c209-47c5-bd59-15a2864d3063,USER_00102,7/31/2024 10:36,Movie Ticket,Baahubali 2,Carnival Cinemas,8776.18,19.09,36.01,216,Wallet Balance,Successful,MERCH_0047,iOS,Urban
4733,efb8a00e-1510-4afd-8d51-8df5f4df6d38,USER_01369,7/31/2024 11:19,Gas Bill,Commercial Gas Connection,Indraprastha Gas,3154.42,22.65,83.13,222,Debit Card,Successful,MERCH_0432,Web,Urban
4734,9fd7dde5-0f80-4fde-a172-2225a9f2bdb4,USER_04662,7/31/2024 14:11,Gas Bill,Commercial Gas Connection,Indraprastha Gas,1518.62,11.96,78.06,596,Debit Card,Successful,MERCH_0033,Android,Urban
4735,7156b099-c9b4-48e7-8c87-6bc50cd3f669,USER_02575,7/31/2024 14:33,Hotel Booking,Dormitory Bed,Treebo,4734.69,12.89,37.3,782,Debit Card,Successful,MERCH_0814,Android,Urban
4736,e7140838-cc38-4138-9b5c-3fb003041cce,USER_00126,7/31/2024 17:33,Insurance Premium,Health Insurance,HDFC Life,5435.4,9.6,88.9,655,Bank Transfer,Successful,MERCH_0225,iOS,Urban
4737,a26de62e-c0d0-4fc7-90d5-9f70eca8751d,USER_09951,7/31/2024 19:46,Streaming Service,Family Subscription,Hotstar,6505.19,12.37,48.88,143,Debit Card,Successful,MERCH_0200,Android,Urban
4738,7ab7d746-c1c5-4a45-874a-42d3f08b7da7,USER_00415,7/31/2024 21:51,Gaming Credits,Legendary Weapon,Call of Duty Mobile,8202.44,6.91,78.06,34,Wallet Balance,Successful,MERCH_0354,Android,Suburban
4739,871f5e16-3b54-434a-806a-7ae45a6864b1,USER_07573,7/31/2024 21:51,Internet Bill,Fiber 100Mbps Plan,ACT Fibernet,9649.29,1.09,84.58,206,Credit Card,Successful,MERCH_0459,Android,Urban
4740,6a545804-c1a2-4941-936d-12f10f0c8794,USER_03942,7/31/2024 23:30,Streaming Service,Student Offer,SonyLIV,1707.73,46.68,13.02,92,Unified Payments Interface,Successful,MERCH_0862,Android,Urban
4741,8c381d8d-1282-48b9-9093-67b0e2a521ea,USER_01223,8/1/2024 0:47,Gaming Credits,Legendary Weapon,PUBG Mobile,2220.08,13.43,6.03,441,Credit Card,Successful,MERCH_0407,Android,Urban
4742,45682223-2499-4674-b5a6-46846998b7fb,USER_04454,8/1/2024 3:34,Water Bill,Commercial Property,Bangalore Water Supply,8888.68,15.89,22.3,79,Debit Card,Successful,MERCH_0109,iOS,Urban
4743,5bcd691f-39af-4104-a901-67202ff2b48f,USER_05447,8/1/2024 4:07,Gaming Credits,500 Gems Pack,Minecraft,1512.14,16.29,8.23,444,Credit Card,Successful,MERCH_0931,Android,Suburban
4744,ed17347b-35c2-4bcd-bb0a-56f977b5c462,USER_08266,8/1/2024 5:21,Gas Bill,Piped Natural Gas,Adani Gas,805.57,37.11,32.74,749,Credit Card,Successful,MERCH_0516,Android,Suburban
4745,234cc2c8-63f6-4aff-a3ed-9ec5341d2e43,USER_06672,8/1/2024 6:17,Loan Repayment,Home Loan EMI,Axis Bank,9570.73,18.23,62.53,353,Debit Card,Successful,MERCH_0056,Android,Urban
4746,8de03146-5fac-4781-af5c-3aae66e00706,USER_04371,8/1/2024 6:36,Education Fee,MBA Entrance Prep,Udemy,5491.53,43.52,13.86,70,Unified Payments Interface,Successful,MERCH_0649,iOS,Suburban
4747,becb4d56-8eba-4d58-bd90-21effea2c311,USER_09320,8/1/2024 6:56,Water Bill,Residential Connection,Bangalore Water Supply,6477.3,35.66,41.17,101,Unified Payments Interface,Successful,MERCH_0195,iOS,Urban
4748,8e858ecb-833e-4912-a734-ec273d1845c3,USER_02350,8/1/2024 7:33,Food Delivery,Vegetable Biryani,Uber Eats,5014.73,24.29,16.68,905,Debit Card,Successful,MERCH_0383,iOS,Urban
4749,41d1ec39-21b9-45d8-af96-021bb2c2a367,USER_04865,8/1/2024 7:51,Flight Booking,Delhi to Mumbai,Yatra,7012.08,24.15,52.09,549,Credit Card,Successful,MERCH_0489,Android,Urban
4750,ac3a2446-171d-4833-8339-35613326b4cd,USER_09726,8/1/2024 8:01,Bus Ticket,Volvo Multi-Axle,AbhiBus,9035.4,26.01,24.36,496,Debit Card,Successful,MERCH_0530,iOS,Suburban
4751,27309781-1ce6-46b7-a688-5b363328a28d,USER_02365,8/1/2024 8:51,Taxi Fare,Share Ride,Jugnoo,3961.87,12.4,30.9,317,Credit Card,Successful,MERCH_0746,Android,Urban
4752,d0efea49-afcf-4003-98ff-fb5938deee9c,USER_06445,8/1/2024 11:31,Water Bill,Borewell Charges,Delhi Jal Board,4263.56,13.96,85.88,728,Unified Payments Interface,Successful,MERCH_0703,Android,Suburban
4753,9ee197b4-9e2e-4b46-8ef8-60b7b7a16526,USER_06550,8/1/2024 12:38,Insurance Premium,Health Insurance,Max Life,1520.89,45.64,59.72,38,Wallet Balance,Successful,MERCH_0332,Android,Urban
4754,770a073a-742a-441b-b740-434481ffc675,USER_03842,8/1/2024 12:59,Hotel Booking,Deluxe Room,OYO Rooms,3941.21,3.7,61.06,354,Wallet Balance,Successful,MERCH_0840,iOS,Urban
4755,1154d478-1f69-4953-8e31-81aad759676c,USER_03975,8/1/2024 13:56,Loan Repayment,Personal Loan Payment,ICICI Bank,1644.69,28.98,32.26,520,Bank Transfer,Successful,MERCH_0412,Android,Urban
4756,e204f872-24c1-4cd3-a98e-313027c7dd03,USER_06293,8/1/2024 15:53,Flight Booking,Ahmedabad to Jaipur,Ixigo,4729.28,0.47,83.05,649,Bank Transfer,Successful,MERCH_0340,iOS,Urban
4757,0417b394-5ecb-4b8f-b47d-4a5083857e09,USER_09279,8/1/2024 17:06,Grocery Shopping,Whole Wheat Atta,BigBasket,2644.7,5.77,74.01,324,Wallet Balance,Successful,MERCH_0103,iOS,Urban
4758,318775f8-28d0-40e3-81b8-c64ff13025c6,USER_02162,8/1/2024 17:17,Grocery Shopping,Basmati Rice,Grofers,5051.99,26.79,5.63,289,Credit Card,Successful,MERCH_0641,Android,Urban
4759,0818bade-9e45-4448-af13-cf1e1aa7e3c5,USER_08461,8/1/2024 17:38,Taxi Fare,Rental Package,Uber,4444.93,25.97,85.79,849,Debit Card,Successful,MERCH_0039,Android,Urban
4760,a5980a25-9f7a-4046-9511-2b515d79ac7e,USER_02531,8/1/2024 20:47,Taxi Fare,Share Ride,Meru,4291.74,40.01,29.47,724,Wallet Balance,Successful,MERCH_0875,Android,Urban
4761,7a33759c-d23d-4481-b987-38e3e4481483,USER_09263,8/2/2024 0:15,Insurance Premium,Term Life Policy,LIC,4990.06,20.39,92.8,705,Bank Transfer,Successful,MERCH_0287,Android,Urban
4762,5e81c014-c552-46df-8587-c1fb7aa40577,USER_03154,8/2/2024 0:27,Mobile Recharge,Prepaid Plan 399,BSNL,6056.36,42.61,32.37,631,Wallet Balance,Successful,MERCH_0652,Android,Urban
4763,9fdeac65-9e73-462b-880a-98d1274019c8,USER_03760,8/2/2024 0:50,Taxi Fare,Airport Transfer,Meru,3197.51,37.81,92.44,446,Wallet Balance,Successful,MERCH_0773,Android,Urban
4764,37cfd13f-1e48-480e-b07c-e61a883b1120,USER_05128,8/2/2024 2:05,Streaming Service,Premium Plan,Netflix,2054.88,42.15,72.35,966,Wallet Balance,Successful,MERCH_0302,iOS,Urban
4765,7cfb8ffd-a45c-4150-a46b-b7b89b47c2cc,USER_05564,8/2/2024 3:26,Grocery Shopping,Mixed Fruit Jam,BigBasket,3105.92,41.38,98.36,213,Wallet Balance,Successful,MERCH_0502,Android,Suburban
4766,ca1dcf51-82af-49d9-b5e9-2b9041e4dc07,USER_01441,8/2/2024 5:01,Rent Payment,Commercial Space Rent,NoBroker,2455.35,16.87,79.36,845,Credit Card,Successful,MERCH_0092,Android,Rural
4767,702bd9cb-0b3c-444a-8e13-cd834291b791,USER_04277,8/2/2024 5:50,Movie Ticket,Dangal,Carnival Cinemas,7926.2,22.06,54.03,476,Unified Payments Interface,Successful,MERCH_0139,Android,Urban
4768,e9d4384b-26b2-45b1-817b-9b74a8026a4d,USER_09841,8/2/2024 6:06,Loan Repayment,Car Loan Installment,ICICI Bank,1818.51,36.35,9.47,851,Wallet Balance,Successful,MERCH_0696,Android,Urban
4769,57e88d9c-f79e-4614-a76f-e2cb623725e7,USER_02700,8/2/2024 10:19,Mobile Recharge,Annual Plan 2999,Vodafone,5181.26,26.59,65.81,702,Bank Transfer,Successful,MERCH_0329,iOS,Urban
4770,d1b5648a-ace6-4c21-ba39-3f3cc5a3c2eb,USER_07649,8/2/2024 11:09,Gas Bill,Piped Natural Gas,Adani Gas,456.77,35.17,37.83,825,Wallet Balance,Successful,MERCH_0946,Android,Urban
4771,03ec40d2-4d90-4065-bfd9-19763b95a71c,USER_00663,8/2/2024 12:16,Gas Bill,Domestic LPG Cylinder,Mahanagar Gas,4664.92,22.91,36.22,202,Bank Transfer,Successful,MERCH_0191,iOS,Urban
4772,438101e0-a33c-4db7-8b5d-51c4806587e5,USER_07098,8/2/2024 13:24,Education Fee,Python Programming Course,Udemy,1334.54,7.76,96.65,892,Credit Card,Successful,MERCH_0487,iOS,Urban
4773,b9b96a69-ad35-47b0-a13b-bcaf4befa806,USER_02283,8/2/2024 22:07,Mobile Recharge,Annual Plan 2999,Idea,3459.89,24.13,89.19,3,Debit Card,Successful,MERCH_0855,Android,Urban
4774,29a1dd93-e357-4f72-898f-83f53fe5c549,USER_03575,8/3/2024 0:41,Movie Ticket,3 Idiots,Carnival Cinemas,3719.14,45.01,21.83,959,Wallet Balance,Successful,MERCH_0497,iOS,Urban
4775,74d35703-bc44-4ed8-a7e4-2b758d8d36e7,USER_07186,8/3/2024 1:55,Education Fee,Python Programming Course,Udemy,861.64,22.71,10.02,146,Credit Card,Successful,MERCH_0084,Web,Urban
4776,33105c72-70c9-4a42-ac14-3398c4919a5c,USER_09553,8/3/2024 3:05,Bus Ticket,Semi-Sleeper,MakeMyTrip Bus,6623.48,39.47,27.04,618,Wallet Balance,Successful,MERCH_0865,Android,Urban
4777,e87c92ce-6ac4-4ae8-ade8-836a669573c4,USER_07370,8/3/2024 4:36,Bus Ticket,Non-AC Seater,RedBus,9810.21,32.07,8.91,464,Bank Transfer,Successful,MERCH_0452,Android,Urban
4778,676eda72-6787-43f8-88d1-0a441aab5964,USER_03514,8/3/2024 5:01,Food Delivery,Chilli Paneer,Domino's,8257.15,35.06,3.16,121,Unified Payments Interface,Pending,MERCH_0409,iOS,Suburban
4779,8b2fde9d-1ffe-4a55-b2b2-924331beb650,USER_03565,8/3/2024 5:51,Water Bill,Tanker Supply,Bangalore Water Supply,4733.04,10.26,32.98,397,Unified Payments Interface,Successful,MERCH_0233,Android,Urban
4780,15501269-a8b5-42aa-8daf-4d49894272ee,USER_01082,8/3/2024 12:14,Hotel Booking,Deluxe Room,Fab Hotels,4959.56,42.13,69.24,349,Credit Card,Successful,MERCH_0562,Android,Suburban
4781,86aacb66-214f-498b-994a-f772141ee43c,USER_05079,8/3/2024 14:28,Water Bill,Tanker Supply,Chennai Metro Water,5269.92,47.71,21.02,787,Credit Card,Successful,MERCH_0878,Android,Urban
4782,dc8cdcaf-0d3f-4e8e-afc4-e0da352aea78,USER_01713,8/3/2024 16:14,Grocery Shopping,Refined Sunflower Oil,BigBasket,1222.23,46.91,58.03,622,Unified Payments Interface,Successful,MERCH_0996,iOS,Urban
4783,a33e89dd-b655-4f5f-beae-f008e29e915e,USER_03966,8/3/2024 18:24,Streaming Service,Student Offer,Hotstar,2458.81,15.32,48.23,827,Unified Payments Interface,Successful,MERCH_0860,Android,Urban
4784,90db617d-a143-437e-92c4-2982d8f91761,USER_01214,8/3/2024 21:53,Taxi Fare,Share Ride,Uber,9853.72,42.87,86.28,58,Unified Payments Interface,Successful,MERCH_0544,Android,Urban
4785,4aa9d136-1769-4513-9421-4ccd1234e52f,USER_02206,8/3/2024 23:26,Gaming Credits,500 Gems Pack,Minecraft,5382.94,15.68,45.64,257,Bank Transfer,Successful,MERCH_0433,Android,Urban
4786,6b0f2603-b554-4cee-869e-bb13fc04533e,USER_04675,8/4/2024 0:47,Grocery Shopping,Whole Wheat Atta,Nature's Basket,7513.22,42.22,52.92,809,Wallet Balance,Successful,MERCH_0158,Android,Urban
4787,d92bbff1-364a-444c-bcb3-31ebf92b8b97,USER_00449,8/4/2024 0:52,Streaming Service,Family Subscription,Netflix,3211.83,8.96,81.05,751,Wallet Balance,Pending,MERCH_0327,Android,Urban
4788,8069ebf9-9c59-4745-af6e-35263bc37fee,USER_00804,8/4/2024 5:56,Education Feet,MBA Entrance Prep,Unacademy,3098.83,48.45,44.53,69,Debit Card,Successful,MERCH_0963,iOS,Urban
4789,e1e29b21-88fc-4b55-95d7-e63f7841b965,USER_03158,8/4/2024 6:53,Streaming Service,Family Subscription,Netflix,6327.09,13.64,29.17,38,Debit Card,Successful,MERCH_0399,Android,Urban
4790,b7d27ac5-043e-4996-8d29-ee2a7de1d885,USER_05910,8/4/2024 8:10,Movie Ticket,Dangal,PVR Cinemas,3335.68,42.51,45.18,77,Bank Transfer,Successful,MERCH_0906,Android,Urban
4791,c93fbe21-6888-4c8d-bee9-f04cae235dc6,USER_05443,8/4/2024 8:21,Internet Bill,4G Unlimited Plan,Hathway,718.67,40.24,18.04,905,Unified Payments Interface,Failed,MERCH_0354,Android,Urban
4792,49ed4161-92f3-41c4-988f-caa70e83efbc,USER_06546,8/4/2024 8:38,Taxi Fare,Share Ride,Uber,5328.05,26.98,46.42,145,Wallet Balance,Successful,MERCH_0967,Android,Urban
4793,bb2c2245-1381-4412-a900-34ee91dd099d,USER_06104,8/4/2024 8:41,Water Bill,Residential Connection,Mumbai Water,8868.69,13.09,75.09,827,Wallet Balance,Successful,MERCH_0164,Android,Suburban
4794,ed004e78-a9e9-4bdc-8940-fe2586443162,USER_02525,8/4/2024 9:32,Rent Payment,1BHK Apartment Rent,NoBroker,9980.5,14.95,82.98,443,Debit Card,Successful,MERCH_0388,Android,Urban
